"No","NN.sigma_1800_today","lat","long"
736,0.0107969103196845,18,340.98
737,0.0238525686913024,18,342
738,0.0080503351482067,18,343
739,0.156643250025109,18.01,343.5
740,0.0505676357441514,18.01,343.58
741,0.156359751845842,18,343.67
742,0.205982061248092,18.05,343.73
743,0.190909390797964,18.5,343.68
744,0.0553633457411207,18.5,343.6
745,0.129692421512652,18.5,343.52
746,0.137904252299962,18.49,343.43
747,0.0604070400893056,18.5,343
748,0.0355792779603048,18.5,342
749,0.0287820181217416,19,341
750,0.00334210164735171,19,342
751,0.00201405319672076,19,343
752,0.155784071896452,19,343.21
753,0.467480027617435,19,343.37
754,0.0542141333318085,19,343.44
755,0.385438027778324,19.5,343.1
756,0.793211034542753,19.5,343.01
757,0.963307427805523,19.5,342.93
758,0.00261886932771487,19.5,342
759,0.0114654335785284,19.5,341
760,0.0611104275297749,20,342
761,0.054262788255457,20.39,342.47
762,0.609211791625899,20.31,342.36
763,0.0936409792289114,20.24,342.25
764,0.108154662352293,20.19,342.18
765,0.0126431731296762,17.5,343.03
766,0.049377001028824,18.498,342.99
767,0.0973170613527267,19.252,342.5
768,0.0241059947505059,18.247,342.25
769,0.135507636760825,19.25,341.5
770,0.121556653445245,20.001,339
771,0.00220326221184659,17.601,335.76
772,0.00638724369366422,11.5,337
773,0.142042348798739,5.0183,337.02
774,0.0541538641837599,2.0419,336.97
775,0.0367456607850896,1.3336,337
776,0.0100621598003881,1.0028,337
777,0.100026601024654,0.75352,337.01
778,0.170238505214418,0.50026,337
779,0.147459209844817,0.25028,337
780,0.0355534784262867,-0.00894,337
781,0.0661534400731301,-0.49942,337
782,0.0610938036557251,-0.99818,337
783,0.0494101702843305,-1.6674,337
784,0.0499677999875231,-1.9997,337
785,0.0788554601758184,-2.9998,337
786,0.0644874685622378,-4.4999,337
787,0.0432151824572788,-4.9998,337
788,0.0102548919775451,-5e-04,337
789,0.225048507189601,2.5002,337
790,0.0463728039805087,3.0002,337
791,0.0109500630424747,3.5002,337
792,0.0199211576597399,4.0003,337
793,2.66257192249291,4.5002,337
794,0.0457826517303233,5.0003,337.03
795,0.0153356476728898,5.9999,337
796,0.0237740123150531,6.9997,337
797,0.00167203646433198,8.0168,337.02
798,0.000889350280784719,9.0002,337
799,0.00240555879347936,10,337
800,0.0137508478604552,11,337
801,0.00747596856363159,12,337
802,0.00447261446514658,13,337
803,0.0154152498789939,13.999,337
804,0.000856191526826178,35.65,26.217
805,0.00436622588254427,34.333,27.5
806,0.00192455853633298,34.067,33
807,0.000255551361510897,33.99,35.172
808,0.000538073851350482,34,34.42
809,0.00173025926646565,33.7,31
810,0.000713330422679994,33.58,28.77
811,0.0060885053065211,34.399,26.019
812,0.0167096502290094,34.5,24.333
813,0.00502094428935449,35,22.5
814,0.00251769592755946,35.233,21.483
815,0.0101697030640874,35.067,20.35
816,0.000437002798621642,35.067,379
817,0.00244875307374308,35.6,377.25
818,0.0112400007597481,36.5,379
819,1.2097715775669e-05,37.9,379.3
820,0.00065968906347,40.167,379.17
821,0.00151860602052069,41.25,378
822,0.00543185827069651,38.5,378.42
823,0.00176303493310553,37.13,378
824,0.00141184277134398,38.6,371.5
825,0.000213506712317587,39.22,371.75
826,0.00676023405374458,40.3,371.3
827,9.49619038638478e-05,38.75,370.61
828,0.0075009459112327,38.25,369.4
829,0.0130743184195724,38.2,368.2
830,0.000556809010336861,38.5,366.9
831,0.00774543282960245,38.65,365.6
832,0.0080682239877906,38.45,364.5
833,0.00320003606600094,38.1,363.2
834,0.0064262757392003,37.9,362
835,0.0067871669140421,37.65,360.9
836,0.0247719505163646,37.05,360
837,0.0181659807817765,36.5,358.6
838,0.00799224663959015,36.1,357.2
839,0.000210961731022647,36.1,355.6
840,0.00232132659608076,36,355
841,0.0087331885954516,35.999,354.64
842,0.00736011726802238,35.95,354.25
843,0.00499051107368997,35.9,353
844,0.00561122099727442,35.999,352
845,0.000239210052840868,36.45,352
846,0.0411124490559995,36.75,352
847,0.0105950592567867,-62.005,118.03
848,0.124927606456841,-64.515,111.43
849,0.0596766778251072,-63.68,112.61
850,0.0547517732730884,-62.847,113.82
851,0.0233514157882575,-62,115.02
852,0.0356769682980365,-61.997,121.45
853,0.0357456304132098,-62.003,122.84
854,0.0287004353593469,-62.004,125.66
855,0.208997022338741,-62.012,128.53
856,0.000246108176220279,-62.009,131.33
857,0.00479209101395099,-62.023,134.18
858,0.105878891810012,-61.999,137.02
859,0.0314138761947947,-62.359,139.89
860,0.0804596105154262,-62.598,142.21
861,0.0332670728714964,-62.904,145.05
862,0.0224142546104601,-63.178,147.85
863,0.0176392749057501,-63.431,150.66
864,0.00494010404360317,-63.431,156.65
865,0.000623734755350076,-64.622,160.74
866,0.0017895229456376,-65.301,161.4
867,0.00264919519094703,-65.934,162.06
868,0.000304052109290213,-66.111,162.24
869,0.0673856027607715,-66.605,144.16
870,0.0648432221591428,-65.585,139.84
871,0.00280363129288045,-63.86,139.87
872,0.00276530788927329,-63.362,139.84
873,0.149587744782828,-59.848,139.86
874,0.140521995674256,-59.095,139.86
875,0.175801237973259,-58.351,139.86
876,0.0660289869046304,-57.647,139.88
877,0.0122320554790732,-56.935,139.83
878,0.140502901893226,-56.201,140.29
879,0.00998261367314958,-55.501,140.74
880,0.0297849050310177,-54.521,141.32
881,0.0326666338053731,-53.583,141.88
882,0.0255630014160398,-52.672,142.41
883,0.00104025580081875,-51.857,142.86
884,0.0236000467588924,-51.432,143.06
885,0.0211543607510417,-51.043,143.23
886,0.0558718413802257,-50.72,143.41
887,0.0120887230531026,-50.08,143.75
888,0.115602645494282,-49.258,144.13
889,0.00504612263725967,-48.307,144.53
890,0.02518455050274,-47.454,144.9
891,0.0306942976182915,-46.636,145.26
892,0.00626366562019526,-45.694,145.67
893,0.0286141120927276,-44.71,146.03
894,0.0154456671903935,-44.119,146.22
895,0.273115785782262,-43.998,146.32
896,0.0432734296648413,-65.743,141.87
897,0.038686560749901,-65.575,141.58
898,0.0200578417605335,-65.504,141.59
899,0.00261444083370716,-65.428,141.62
900,0.000960945194744536,-65.175,141.7
901,0.0015422316643901,-64.883,141.86
902,0.0165435077617476,-64.511,141.34
903,0.00649570137018159,-63.896,140.65
904,0.0277665584903303,-63.374,140.31
905,0.00112989490510391,-62.85,139.88
906,0.00149542706235342,-62.362,139.84
907,0.00913722336172296,-61.848,139.85
908,0.00120200010657203,-61.353,139.84
909,0.0089218824182758,-60.848,139.85
910,0.0317372475300641,-60.349,139.85
911,0.0291986071704976,-59.854,139.86
912,0.0134600673734962,-59.353,139.85
913,0.01467313897426,-58.848,139.84
914,0.0331815486212634,-58.35,139.85
915,0.143057558287905,-57.849,139.85
916,0.0523408611219281,-57.349,139.87
917,0.0927177123987024,-56.932,139.85
918,0.128132344672978,-56.43,140.1
919,0.0242110066695355,-55.93,140.41
920,0.00169475280010423,-55.5,140.73
921,0.00824206967956582,-55.015,141.02
922,0.0169655474027539,-54.532,141.33
923,0.0114797568067352,-54.065,141.6
924,0.0197878700064248,-53.578,141.86
925,0.00624529717841784,-53.133,142.14
926,0.00497899740633219,-52.667,142.39
927,0.018698795629653,-52.366,142.53
928,0.0273918342914103,-52.083,142.71
929,0.00688594856564467,-51.809,142.85
930,0.00258965183166933,-51.536,142.99
931,0.0446687794064066,-51.262,143.13
932,0.0146231037909125,-51.008,143.27
933,0.0282051596356971,-50.681,143.42
934,0.0252056158595333,-50.435,144.3
935,0.0311158243466382,-51.264,143.9
936,0.0156356995768686,-51.537,143.78
937,0.0240463753957743,-51.814,143.63
938,0.00579613433574936,-52.092,143.49
939,0.000335018274611975,-49.608,143.93
940,0.0274701932656571,-49.267,144.1
941,0.115744656992228,-48.784,144.32
942,0.0292171919299239,-48.317,144.53
943,0.032138087920469,-47.469,144.9
944,0.0335616246979821,-47.154,144.9
945,0.00183128802862747,-46.651,145.25
946,0.00435366718873016,-46.167,145.47
947,0.00708960776016191,-45.7,145.66
948,0.00512497964823353,-45.217,145.85
949,0.016029226872782,-44.716,146.05
950,0.0542181437060994,-44.383,146.19
951,0.018058399912559,-44.001,146.32
952,0.217764240135386,-42.097,141.88
953,0.182939692643211,-41.996,141.62
954,0.113036931572717,-41.996,141.62
955,0.00886304458759835,-46.714,141.98
956,0.220000935972812,-49.541,141.8
957,0.0450969898493085,-51.01,143.25
958,0.0143594365039031,-51.01,143.25
959,0.0472972054514284,-50.852,144.06
960,1.20007663694836e-05,-44.052,146.3
961,0.00392621827173425,-44.116,146.23
962,0.00536508461939597,-44.365,146.23
963,0.00623433047442563,-44.72,146.04
964,0.0165563121390846,-45.219,145.84
965,0.034235223336524,-45.712,145.65
966,0.00228058424761338,-46.174,145.47
967,0.00473508135483083,-46.657,145.25
968,0.00459167896281686,-46.869,141.98
969,0.0970032737582539,-47.47,144.9
970,0.0472729227717999,-47.436,144.89
971,0.100573466175382,-48.319,144.53
972,0.0707456584028121,-48.328,144.55
973,0.0763649913922946,-48.786,144.43
974,0.157819101018621,-49.269,144.12
975,0.257324799909964,-49.611,143.94
976,0.05589238091209,-49.605,143.95
977,0.016936273555943,-50.16,143.66
978,0.0209219330135588,-50.399,143.53
979,0.00551283344148157,-50.675,143.41
980,0.0183447230341067,-51.037,143.34
981,0.0216091774295456,-51.256,143.14
982,0.0258850694250436,-51.53,143.01
983,0.0120449441631839,-51.803,142.85
984,0.0140320754196034,-51.798,142.84
985,0.0343141491061792,-52.084,142.7
986,0.0227051090402248,-52.373,142.54
987,0.0153685699432226,-52.665,142.41
988,0.0156321076500362,-52.664,142.41
989,0.11363679867279,-53.132,142.15
990,0.158125470259935,-53.736,141.85
991,0.0780909310723119,-54.064,141.6
992,0.00375344654118173,-54.529,141.34
993,0.0256798559385326,-54.535,141.35
994,0.19677011122787,-55.014,141.02
995,0.0875185097744425,-55.493,140.73
996,0.0872505856678761,-55.915,140.42
997,0.123233599960676,-56.423,140.11
998,0.165233196943148,-56.937,139.84
999,0.208594677602859,-56.927,139.86
1000,0.0909287957318075,-57.853,139.84
1001,0.0886010682553039,-58.847,139.85
1002,0.179319905937928,-58.836,139.83
1003,0.129460211419529,-59.35,139.85
1004,0.011822278592897,-59.846,139.85
1005,0.109856476141113,-59.825,139.84
1006,0.234281275243213,-60.338,139.84
1007,0.173408519891594,-60.836,139.87
1008,0.0675959090193186,-61.345,139.85
1009,0.111420459354562,-61.314,139.89
1010,0.0360699063575522,-61.851,139.85
1011,0.00386211224095293,-62.353,139.8
1012,0.00105998805803454,-62.359,139.82
1013,0.000496041219315448,-62.839,139.86
1014,0.0201061250382528,-63.363,139.88
1015,0.0195586139227582,-63.875,140
1016,0.00459013559832616,-64.168,140.42
1017,0.00187523858906836,-64.519,141.39
1018,1.62125916865449e-06,-64.782,141.83
1019,0.000794491920871893,-65.023,142.44
1020,0.0152644280727932,-65.255,143.08
1021,0.00025009528269941,-65.695,143.07
1022,0.00879556101699989,-65.767,142.97
1023,0.0102866416055492,-65.811,142.9
1024,0.000639764049112599,-65.999,143.16
1025,0.00211570899895367,-66.199,142.82
1026,0.142214121898265,-66.203,143.15
1027,0.0173585336076366,-66.199,143.41
1028,0.00335154285824096,-66.198,143.67
1029,0.00432819021613555,-66.588,144.25
1030,0.11262005597094,-67.157,144.77
1031,0.00331920512703083,-66.969,145.26
1032,0.0453962440954581,-66.382,144.3
1033,0.0833859573403671,-66.285,144.39
1034,0.00103406064393024,-66.129,144.49
1035,0.00553662195517778,-66.019,144.48
1036,0.00802284073390086,-65.913,144.52
1037,0.00569850790124118,-65.877,144.5
1038,0.00363418409866477,-65.785,144.53
1039,0.0155519886514057,-65.743,141.07
1040,0.0206955676073322,-65.671,141.19
1041,0.00134462459788834,-65.61,141.26
1042,0.0117710741190056,-65.498,141.26
1043,0.0111654081531182,-65.325,141.29
1044,0.0624396030347221,-65.131,140.64
1045,0.0662420619922408,-64.87,139.87
1046,0.0359090080114807,-64.508,139.9
1047,0.0212930184906862,-63.919,139.86
1048,0.198478638434285,-60.828,139.94
1049,0.0226177769462101,-34.819,115
1050,0.00213889356332657,-34.96,115
1051,0.0495151797161478,-35.197,115
1052,0.0080253456300324,-35.649,115.01
1053,0.0477848056710939,-36.531,115
1054,0.0362792012607473,-37.499,115.01
1055,0.00276481164951219,-38.496,115.01
1056,0.0313558641120128,-39.699,115
1057,0.0097284964320824,-40.88,115.01
1058,0.0192704553523463,-41.998,115
1059,0.0263140821867236,-42.997,115
1060,0.043436661899724,-45.007,114.99
1061,0.0603086436194484,-46.02,115.04
1062,0.0248863541913475,-47.006,114.99
1063,0.049269153101819,-48.002,115.02
1064,0.0303258328410584,-49,115.01
1065,0.0147198801028801,-49.995,115.01
1066,0.00623276245229848,-51.002,115.01
1067,0.209765222762514,-52.611,114.99
1068,0.217483633848839,-54.403,114.97
1069,0.168710282918609,-55.598,115.04
1070,0.0329387858685734,-56.802,115.01
1071,0.00865814599019428,-60.399,114.99
1072,0.00245197860114814,-61.502,115.01
1073,0.00201094348852963,-62.418,114.43
1074,0.0460178364510039,-64.107,112.07
1075,0.0455087170203627,-64.962,112.16
1076,0.000809061345106681,-65.223,112.46
1077,0.0122698603814174,-65.392,112.53
1078,0.010260334242296,-57.552,83.884
1079,0.0149983992492621,-58.113,82.638
1080,0.0176006243779026,-58.484,81.984
1081,0.0522329632539398,-56.186,86.449
1082,0.114962799128703,-56.882,85.145
1083,0.0213496902380784,-59.325,81.639
1084,0.00619327098618613,-60.404,81.498
1085,0.0129766900277264,-61.479,81.374
1086,0.0289280156559881,-62.558,81.288
1087,0.000379406441407184,-63.242,81.031
1088,0.00917898642506887,-64.061,80.817
1089,0.0261981409142648,-64.864,80.587
1090,0.018717011829314,-65.648,80.363
1091,0.0295849292549089,-66.637,77.527
1092,0.0480428562919918,-66.705,77.712
1093,0.00507411868591379,-66.853,77.713
1094,0.00491258021693198,-60.678,73.903
1095,0.00367812623016203,-61.313,70.344
1096,0.00246207709148214,-61.543,65.23
1097,0.00148102424500451,-61.77,60.117
1098,0.0089288166142102,-62.001,55.004
1099,0.0169528045636341,-62,49.994
1100,0.00670073987435045,-62,45
1101,0.104318083932102,-62,40.002
1102,0.000695612427917716,-62,34.998
1103,0.0141484218960698,-62,30.001
1104,7.14124286705749e-05,-63.332,30.011
1105,0.00433673523442848,-64.666,30.003
1106,0.0141975091120977,-65.999,30
1107,0.00079010005810899,-66.999,29.999
1108,0.00639703007063754,-67.997,30.014
1109,0.00639374487422878,-68.923,29.998
1110,0.00262446567933323,-69.079,29.997
1111,0.000812177996739056,-69.207,29.934
1112,0.012648190612255,-63.332,39.996
1113,0.0120740222941741,-64.668,40.006
1114,0.000170998291280166,-66.001,40.004
1115,0.00957248070480832,-67.001,39.997
1116,0.0133351939948753,-67.941,39.996
1117,0.00703221059833743,-68.132,40.002
1118,0.00540185303028269,-62.668,50
1119,0.0546195616634444,-64.511,49.993
1120,0.0464304801055638,-65.38,49.998
1121,0.0163713290158575,-66.027,49.997
1122,0.00623063437253308,-66.339,50.154
1123,0.0333112382375191,-62.999,60.005
1124,0.195163822283774,-64.333,60
1125,0.00370585235861909,-65.499,59.998
1126,0.00432167415584207,-66.315,59.999
1127,0.000218101378968135,-66.557,59.988
1128,0.00566589927719591,-66.682,59.993
1129,0.000953882316408541,-66.932,59.94
1130,0.0181904038464007,-62.667,70
1131,0.00216268778912681,-63.996,70.001
1132,0.0425384021636248,-64.998,69.997
1133,0.0118286644208513,-66.001,69.996
1134,0.00298255789621213,-66.506,70
1135,0.0651654141909106,-66.82,70.005
1136,0.0163481455925565,-67.181,70.006
1137,0.000386482337803004,-67.322,71.978
1138,0.00572715908007042,-61,80.004
1139,0.00199066222130065,-61.663,80.002
1140,0.00989323261008352,-63.001,79.999
1141,0.0506568560593511,-64.001,79.994
1142,0.0476306797156139,-65,79.999
1143,0.0131074434168554,-65.819,79.994
1144,0.0388160365546808,-65.952,79.996
1145,0.0868871871467401,-66.024,79.996
1146,0.0170038279737114,-66.132,79.975
1147,0.102077157778672,-66.41,79.99
1148,0.0176583274537914,-66.745,80.01
1149,0.000741043776405471,-65.801,139.68
1150,0.000830212763794367,-65.574,139.66
1151,0.00361764343318337,-65.521,139.87
1152,0.0508301756024141,-65.426,139.84
1153,0.00865369513417066,-65.396,139.92
1154,0.00458017912620104,-65.071,139.75
1155,0.000392659700117028,-64.813,139.86
1156,0.000310358210097698,-64.548,139.85
1157,0.000680241586919502,-64.21,139.84
1158,0.00748350480799407,-63.35,139.83
1159,0.00364814808804366,-62.85,139.85
1160,0.00181210325095977,-62.361,139.84
1161,0.0999108051358008,-61.85,139.84
1162,0.0167205457965676,-61.35,139.84
1163,0.148199498261906,-60.85,139.85
1164,0.18661988595915,-60.349,139.85
1165,0.0206478754338369,-59.849,139.86
1166,0.092614090250067,-59.349,139.85
1167,0.072737501312379,-58.849,139.84
1168,0.0753873568800012,-58.85,139.84
1169,0.118014814813031,-58.349,139.85
1170,0.0209569983978185,-57.85,139.85
1171,0.0503169221610437,-57.348,139.88
1172,0.159038327204906,-56.929,139.85
1173,0.0850563248979129,-56.429,140.1
1174,0.100640090799398,-55.929,140.41
1175,0.05499558516425,-55.501,140.73
1176,0.0326671164885636,-54.529,141.33
1177,0.0241917668538193,-54.069,141.61
1178,0.0305736810866748,-53.582,141.86
1179,0.183330576381311,-53.133,142.14
1180,0.0310129266280922,-52.671,142.39
1181,0.0441063031112529,-52.671,142.39
1182,0.0250085457847498,-52.369,142.54
1183,0.0179322495851705,-52.08,142.71
1184,0.0131402798319104,-51.811,142.84
1185,0.010982623494878,-51.54,143
1186,0.0291898051702389,-51.259,143.13
1187,0.0541819386777506,-51.011,143.27
1188,0.00148098639450314,-50.68,143.42
1189,0.00811407097655808,-50.399,143.53
1190,0.00126350324441014,-50.16,143.66
1191,0.00543275174578695,-49.893,143.8
1192,0.306064473368798,-49.61,143.93
1193,0.230043325654679,-49.27,144.1
1194,0.0215385685127611,-48.778,144.32
1195,0.10147355642328,-48.32,144.53
1196,0.00179745476656069,-47.999,144.67
1197,0.069640495336438,-47.468,144.9
1198,0.0011694257168924,-47.148,144.91
1199,0.00669396668748664,-46.65,145.25
1200,0.00188710916371224,-46.17,145.47
1201,0.010959644956709,-45.7,145.66
1202,0.00818297743107707,-45.223,145.85
1203,0.0234993296742587,-44.72,146.05
1204,0.0201748721090473,-44.379,146.19
1205,0.197472269207775,-44.048,146.29
1206,0.233295237490317,-43.999,146.32
1207,0.0105146114937271,-9.0001,105.64
1208,0.318230937330076,-8.2159,95
1209,0.0555250262617513,-9.2795,95.001
1210,0.019890048573218,-11.411,95.001
1211,0.116938129384528,-12.483,95.004
1212,0.0393421671343202,-14.634,94.999
1213,0.0174833930087823,-15.718,95.001
1214,0.00934655213697157,-17.965,95.002
1215,0.0141649747623237,-19.084,95.004
1216,0.00133449743369112,-20.2,95.003
1217,0.0121600754759663,-21.319,95.001
1218,0.0143949954656916,-22.452,94.991
1219,0.118354523454773,-23.559,95.004
1220,0.0717234879995352,-24.449,95.01
